"Block","Treatment","Density","sp","tag","DBH","Ht","collection","Julian.date","tissue","tissue_biomass","tissue_biomass_lci","tissue_biomass_uci","tissue_biomass_se","starch_fraction","starch_fraction_se","starch_fraction_lci","starch_fraction_uci","starch_fraction_lci2","starch_pool","starch_pool_se","starch_pool_lci","starch_pool_uci","starch_pool_lci2","sugar_fraction","sugar_fraction_se","sugar_fraction_lci","sugar_fraction_uci","sugar_pool","sugar_pool_se","sugar_pool_lci","sugar_pool_uci","NSC_fraction","NSC_fraction_se","NSC_fraction_lci","NSC_fraction_uci","NSC_pool","NSC_pool_se","NSC_pool_lci","NSC_pool_uci"
"B4","C","2m","C","11",12.5,10.6,"1-leaf out",111,"Branches",11.5888145807229,9.2663250528576,14.4934073238625,1.33343935484818,0.0374704350475627,0.00648041203969438,0.0255525887028891,0.0509558038984911,0.0255525887028891,0.434237924025226,0.0902026087154762,0.257440810942893,0.611035037107559,0.257440810942893,0.0376037616733187,0.00442460120039478,0.0290334935527343,0.0463779302582819,0.435783021569785,0.0717179893589871,0.295215762426171,0.5763502807134,0.0767422140566157,0.00779143972514319,0.0618823159788152,0.0924247597013765,0.889351289216269,0.13647189043039,0.621866383972703,1.15683619445983
"B4","C","2m","C","13",11.80889495,11.2,"1-leaf out",111,"Branches",10.6265176444926,8.26579003142708,13.6614741990024,1.37645004274882,0.0374704350475627,0.00648041203969438,0.0255525887028891,0.0509558038984911,0.0255525887028891,0.398180239179739,0.0860370987296029,0.229547525669717,0.566812952689761,0.229547525669717,0.0376037616733187,0.00442460120039478,0.0290334935527343,0.0463779302582819,0.399597036920815,0.069926879395983,0.262540353304689,0.536653720536942,0.0767422140566157,0.00779143972514319,0.0618823159788152,0.0924247597013765,0.815502491750055,0.13421340684293,0.552444214337912,1.0785607691622
"B4","C","2m","C","15",12.44708801,11.2,"1-leaf out",111,"Branches",12.4958598655528,9.69542655325307,16.1051721573964,1.63513918473045,0.0374704350475627,0.00648041203969438,0.0255525887028891,0.0509558038984911,0.0255525887028891,0.468225305455642,0.101545186677117,0.269196739568493,0.667253871342791,0.269196739568493,0.0376037616733187,0.00442460120039478,0.0290334935527343,0.0463779302582819,0.469891336287436,0.0826897434557761,0.307819439114114,0.631963233460757,0.0767422140566157,0.00779143972514319,0.0618823159788152,0.0924247597013765,0.958959952623727,0.15882505555729,0.64766284373144,1.27025706151601
"B4","C","2m","C","16",8.5,11.9,"1-leaf out",111,"Branches",5.08744260073125,3.58306869747174,7.22343733850202,0.928665469650583,0.0374704350475627,0.00648041203969438,0.0255525887028891,0.0509558038984911,0.0255525887028891,0.190628687528904,0.0479354016214565,0.096675300350849,0.284582074706958,0.096675300350849,0.0376037616733187,0.00442460120039478,0.0290334935527343,0.0463779302582819,0.191306979084586,0.0415474914741747,0.109873895795204,0.272740062373969,0.0767422140566157,0.00779143972514319,0.0618823159788152,0.0924247597013765,0.390421609066063,0.0815494726907579,0.230584642592178,0.550258575539949
"B4","C","2m","C","17",7.8,11.3,"1-leaf out",111,"Branches",3.89714767196572,2.80494320230049,5.41464082575772,0.665739189657457,0.0374704350475627,0.00648041203969438,0.0255525887028891,0.0509558038984911,0.0255525887028891,0.146027818713152,0.0354979019341675,0.0764519309221834,0.21560370650412,0.0764519309221834,0.0376037616733187,0.00442460120039478,0.0290334935527343,0.0463779302582819,0.146547412262328,0.030398162762873,0.0869670132470965,0.206127811277559,0.0767422140566157,0.00779143972514319,0.0618823159788152,0.0924247597013765,0.299075740852235,0.0594324401714944,0.182588158116106,0.415563323588364
"B4","C","2m","C","18",13.51480669,13.7,"1-leaf out",111,"Branches",23.7236047091153,15.5319593211594,36.2355713633396,5.28153368422965,0.0374704350475627,0.00648041203969438,0.0255525887028891,0.0509558038984911,0.0255525887028891,0.888933789346957,0.250600375936205,0.397757052511995,1.38011052618192,0.397757052511995,0.0376037616733187,0.00442460120039478,0.0290334935527343,0.0463779302582819,0.892096777513592,0.224638224793868,0.45180585691761,1.33238769810957,0.0767422140566157,0.00779143972514319,0.0618823159788152,0.0924247597013765,1.82060195078146,0.44547474181393,0.94747145682616,2.69373244473677
"B4","C","2m","C","19",12.66688596,11.5,"1-leaf out",111,"Branches",13.81289668633,10.5159307335531,18.1435309628328,1.94581638502031,0.0374704350475627,0.00648041203969438,0.0255525887028891,0.0509558038984911,0.0255525887028891,0.517575248103821,0.115449459467109,0.291294307548287,0.743856188659355,0.291294307548287,0.0376037616733187,0.00442460120039478,0.0290334935527343,0.0463779302582819,0.519416875010925,0.0953366928256809,0.332556957072591,0.70627679294926,0.0767422140566157,0.00779143972514319,0.0618823159788152,0.0924247597013765,1.06003227424425,0.184067655580208,0.699259669307045,1.42080487918146
"B4","C","2m","C","21",19.05911855,13.4,"1-leaf out",111,"Branches",92.7438606968025,55.9815432052503,153.647491735119,24.9147827882318,0.0374704350475627,0.00648041203969438,0.0255525887028891,0.0509558038984911,0.0255525887028891,3.47515280829974,1.11030261602831,1.29895968088426,5.65134593571522,1.29895968088426,0.0376037616733187,0.00442460120039478,0.0290334935527343,0.0463779302582819,3.48751803430602,1.02281617712272,1.48279832714548,5.49223774146657,0.0767422140566157,0.00779143972514319,0.0618823159788152,0.0924247597013765,7.11736921003096,2.04400739792544,3.1111147100971,11.1236237099648
"B4","C","2m","C","22",15.24040682,13.1,"1-leaf out",111,"Branches",33.643807543828,22.5883515995925,50.1101543888911,7.02086805849453,0.0374704350475627,0.00648041203969438,0.0255525887028891,0.0509558038984911,0.0255525887028891,1.26064810532371,0.341677723483456,0.590959767296132,1.93033644335128,0.590959767296132,0.0376037616733187,0.00442460120039478,0.0290334935527343,0.0463779302582819,1.26513372066111,0.303086228812789,0.671084712188042,1.85918272913417,0.0767422140566157,0.00779143972514319,0.0618823159788152,0.0924247597013765,2.58190028020803,0.59917963868139,1.40750818839251,3.75629237202355
"B4","C","2m","C","23",15.57947368,12.3,"1-leaf out",111,"Branches",32.5745990597649,22.6858576503437,46.7738324139736,6.14489152133415,0.0374704350475627,0.00648041203969438,0.0255525887028891,0.0509558038984911,0.0255525887028891,1.22058439826932,0.312374361024005,0.608330650662269,1.83283814587637,0.608330650662269,0.0376037616733187,0.00442460120039478,0.0290334935527343,0.0463779302582819,1.22492745964731,0.272336498314455,0.691147922950978,1.75870699634364,0.0767422140566157,0.00779143972514319,0.0618823159788152,0.0924247597013765,2.49984685385291,0.535534008479275,1.45020019723354,3.54949351047229
"B4","C","2m","C","24",8.9,9.5,"1-leaf out",111,"Branches",3.94785374538136,3.25568855919751,4.787174482919,0.390685184622827,0.0374704350475627,0.00648041203969438,0.0255525887028891,0.0509558038984911,0.0255525887028891,0.147927797343589,0.02947594285406,0.0901549493496319,0.205700645337547,0.0901549493496319,0.0376037616733187,0.00442460120039478,0.0290334935527343,0.0463779302582819,0.148454151362439,0.0228243752136323,0.10371837594372,0.193189926781159,0.0767422140566157,0.00779143972514319,0.0618823159788152,0.0924247597013765,0.302967037192269,0.0429542517423514,0.21877670377726,0.387157370607277
"B4","C","2m","C","26",12.7,12,"1-leaf out",111,"Branches",14.999308124333,11.0676160905135,20.3277058373501,2.36226779256036,0.0374704350475627,0.00648041203969438,0.0255525887028891,0.0509558038984911,0.0255525887028891,0.562030600831199,0.13146524581068,0.304358719042266,0.819702482620132,0.304358719042266,0.0376037616733187,0.00442460120039478,0.0290334935527343,0.0463779302582819,0.56403040797209,0.110883888209658,0.346697987081161,0.78136282886302,0.0767422140566157,0.00779143972514319,0.0618823159788152,0.0924247597013765,1.1510801147787,0.215690056906586,0.72832760324179,1.57383262631561
"B4","C","2m","C","27",12.80351514,12.2,"1-leaf out",111,"Branches",15.8613468774249,11.5469267678952,21.7878167778367,2.6124719413116,0.0374704350475627,0.00648041203969438,0.0255525887028891,0.0509558038984911,0.0255525887028891,0.594331567937413,0.141943397687785,0.316122508469354,0.872540627405471,0.316122508469354,0.0376037616733187,0.00442460120039478,0.0290334935527343,0.0463779302582819,0.596446307796525,0.120731551982711,0.359812465910412,0.833080149682638,0.0767422140566157,0.00779143972514319,0.0618823159788152,0.0924247597013765,1.21723487729358,0.235515774686337,0.755623958908359,1.6788457956788
